STATE_FIPS,COUNTY_FIPS,RATE,STATE,COUNTY
1,1,4.0,ALABAMA,AUTAUGA
1,3,4.2,ALABAMA,BALDWIN
1,5,6.0,ALABAMA,BARBOUR
1,7,4.5,ALABAMA,BIBB
1,9,4.1,ALABAMA,BLOUNT
1,11,5.0,ALABAMA,BULLOCK
1,13,5.6,ALABAMA,BUTLER
1,15,5.1,ALABAMA,CALHOUN
1,17,4.2,ALABAMA,CHAMBERS
1,19,4.2,ALABAMA,CHEROKEE
1,21,4.2,ALABAMA,CHILTON
1,23,6.5,ALABAMA,CHOCTAW
1,25,8.7,ALABAMA,CLARKE
1,27,4.4,ALABAMA,CLAY
1,29,4.6,ALABAMA,CLEBURNE
1,31,4.5,ALABAMA,COFFEE
1,33,5.3,ALABAMA,COLBERT
1,35,6.3,ALABAMA,CONECUH
1,37,4.8,ALABAMA,COOSA
1,39,5.3,ALABAMA,COVINGTON
1,41,4.6,ALABAMA,CRENSHAW
1,43,3.8,ALABAMA,CULLMAN
1,45,4.6,ALABAMA,DALE
1,47,7.7,ALABAMA,DALLAS
1,49,4.6,ALABAMA,DEKALB
1,51,3.8,ALABAMA,ELMORE
1,53,5.1,ALABAMA,ESCAMBIA
1,55,4.7,ALABAMA,ETOWAH
1,57,4.8,ALABAMA,FAYETTE
1,59,4.4,ALABAMA,FRANKLIN
1,61,4.4,ALABAMA,GENEVA
1,63,7.7,ALABAMA,GREENE
1,65,6.1,ALABAMA,HALE
1,67,5.0,ALABAMA,HENRY
1,69,4.5,ALABAMA,HOUSTON
1,71,4.9,ALABAMA,JACKSON
1,73,4.4,ALABAMA,JEFFERSON
1,75,4.3,ALABAMA,LAMAR
1,77,4.7,ALABAMA,LAUDERDALE
1,79,5.0,ALABAMA,LAWRENCE
1,81,4.1,ALABAMA,LEE
1,83,4.1,ALABAMA,LIMESTONE
1,85,8.4,ALABAMA,LOWNDES
1,87,5.9,ALABAMA,MACON
1,89,4.0,ALABAMA,MADISON
1,91,5.7,ALABAMA,MARENGO
1,93,4.9,ALABAMA,MARION
1,95,3.9,ALABAMA,MARSHALL
1,97,5.3,ALABAMA,MOBILE
1,99,6.9,ALABAMA,MONROE
1,101,4.4,ALABAMA,MONTGOMERY
1,103,4.2,ALABAMA,MORGAN
1,105,8.0,ALABAMA,PERRY
1,107,5.5,ALABAMA,PICKENS
1,109,5.0,ALABAMA,PIKE
1,111,4.5,ALABAMA,RANDOLPH
1,113,4.4,ALABAMA,RUSSELL
1,115,4.1,ALABAMA,ST. CLAIR
1,117,3.3,ALABAMA,SHELBY
1,119,6.7,ALABAMA,SUMTER
1,121,5.1,ALABAMA,TALLADEGA
1,123,4.3,ALABAMA,TALLAPOOSA
1,125,4.3,ALABAMA,TUSCALOOSA
1,127,5.2,ALABAMA,WALKER
1,129,6.9,ALABAMA,WASHINGTON
1,131,11.7,ALABAMA,WILCOX
1,133,5.1,ALABAMA,WINSTON
2,13,2.3,ALASKA,ALEUTIANS EAST BOROUGH
2,16,3.4,ALASKA,ALEUTIANS WEST CENSUS AREA
2,20,5.4,ALASKA,ANCHORAGE BOROUGH/MUNICIPALITY
2,50,12.7,ALASKA,BETHEL CENSUS AREA
2,60,5.9,ALASKA,BRISTOL BAY BOROUGH
2,68,8.5,ALASKA,DENALI BOROUGH
2,70,8.4,ALASKA,DILLINGHAM CENSUS AREA
2,90,5.7,ALASKA,FAIRBANKS NORTH STAR BOROUGH
2,100,8.3,ALASKA,HAINES BOROUGH
2,105,11.5,ALASKA,HOONAH-ANGOON CENSUS AREA
2,110,4.3,ALASKA,JUNEAU BOROUGH/CITY
2,122,7.7,ALASKA,KENAI PENINSULA BOROUGH
2,130,5.8,ALASKA,KETCHIKAN GATEWAY BOROUGH
2,150,4.7,ALASKA,KODIAK ISLAND BOROUGH
2,158,18.6,ALASKA,KUSILVAK CENSUS AREA
2,164,11.0,ALASKA,LAKE AND PENINSULA BOROUGH
2,170,7.7,ALASKA,MATANUSKA-SUSITNA BOROUGH
2,180,11.4,ALASKA,NOME CENSUS AREA
2,185,6.9,ALASKA,NORTH SLOPE BOROUGH
2,188,15.2,ALASKA,NORTHWEST ARCTIC BOROUGH
2,195,8.6,ALASKA,PETERSBURG BOROUGH
2,198,10.4,ALASKA,PRINCE OF WALES-HYDER CENSUS AREA
2,220,4.2,ALASKA,SITKA BOROUGH/CITY
2,230,9.7,ALASKA,SKAGWAY MUNICIPALITY
2,240,9.6,ALASKA,SOUTHEAST FAIRBANKS CENSUS AREA
2,261,7.2,ALASKA,VALDEZ-CORDOVA CENSUS AREA
2,275,7.2,ALASKA,WRANGELL BOROUGH/CITY
2,282,8.6,ALASKA,YAKUTAT BOROUGH/CITY
2,290,16.6,ALASKA,YUKON-KOYUKUK CENSUS AREA
4,1,10.4,ARIZONA,APACHE
4,3,5.6,ARIZONA,COCHISE
4,5,5.6,ARIZONA,COCONINO
4,7,6.1,ARIZONA,GILA
4,9,5.5,ARIZONA,GRAHAM
4,11,5.1,ARIZONA,GREENLEE
4,12,5.5,ARIZONA,LA PAZ
4,13,4.3,ARIZONA,MARICOPA
4,15,6.0,ARIZONA,MOHAVE
4,17,7.7,ARIZONA,NAVAJO
4,19,4.6,ARIZONA,PIMA
4,21,5.1,ARIZONA,PINAL
4,23,9.6,ARIZONA,SANTA CRUZ
4,25,4.6,ARIZONA,YAVAPAI
4,27,17.2,ARIZONA,YUMA
5,1,3.3,ARKANSAS,ARKANSAS
5,3,5.6,ARKANSAS,ASHLEY
5,5,4.3,ARKANSAS,BAXTER
5,7,3.0,ARKANSAS,BENTON
5,9,3.5,ARKANSAS,BOONE
5,11,4.6,ARKANSAS,BRADLEY
5,13,3.9,ARKANSAS,CALHOUN
5,15,3.4,ARKANSAS,CARROLL
5,17,6.6,ARKANSAS,CHICOT
5,19,3.9,ARKANSAS,CLARK
5,21,4.6,ARKANSAS,CLAY
5,23,5.0,ARKANSAS,CLEBURNE
5,25,4.4,ARKANSAS,CLEVELAND
5,27,5.1,ARKANSAS,COLUMBIA
5,29,4.8,ARKANSAS,CONWAY
5,31,3.0,ARKANSAS,CRAIGHEAD
5,33,3.5,ARKANSAS,CRAWFORD
5,35,4.4,ARKANSAS,CRITTENDEN
5,37,4.0,ARKANSAS,CROSS
5,39,4.4,ARKANSAS,DALLAS
5,41,4.8,ARKANSAS,DESHA
5,43,5.1,ARKANSAS,DREW
5,45,3.4,ARKANSAS,FAULKNER
5,47,3.5,ARKANSAS,FRANKLIN
5,49,4.2,ARKANSAS,FULTON
5,51,4.1,ARKANSAS,GARLAND
5,53,3.2,ARKANSAS,GRANT
5,55,3.7,ARKANSAS,GREENE
5,57,3.5,ARKANSAS,HEMPSTEAD
5,59,3.7,ARKANSAS,HOT SPRING
5,61,3.0,ARKANSAS,HOWARD
5,63,4.3,ARKANSAS,INDEPENDENCE
5,65,5.6,ARKANSAS,IZARD
5,67,5.9,ARKANSAS,JACKSON
5,69,5.2,ARKANSAS,JEFFERSON
5,71,4.3,ARKANSAS,JOHNSON
5,73,5.0,ARKANSAS,LAFAYETTE
5,75,3.8,ARKANSAS,LAWRENCE
5,77,4.9,ARKANSAS,LEE
5,79,4.2,ARKANSAS,LINCOLN
5,81,4.9,ARKANSAS,LITTLE RIVER
5,83,3.9,ARKANSAS,LOGAN
5,85,3.3,ARKANSAS,LONOKE
5,87,2.9,ARKANSAS,MADISON
5,89,4.0,ARKANSAS,MARION
5,91,4.4,ARKANSAS,MILLER
5,93,6.0,ARKANSAS,MISSISSIPPI
5,95,4.3,ARKANSAS,MONROE
5,97,4.8,ARKANSAS,MONTGOMERY
5,99,3.6,ARKANSAS,NEVADA
5,101,3.6,ARKANSAS,NEWTON
5,103,4.6,ARKANSAS,OUACHITA
5,105,4.2,ARKANSAS,PERRY
5,107,5.8,ARKANSAS,PHILLIPS
5,109,4.0,ARKANSAS,PIKE
5,111,4.2,ARKANSAS,POINSETT
5,113,4.5,ARKANSAS,POLK
5,115,4.5,ARKANSAS,POPE
5,117,4.1,ARKANSAS,PRAIRIE
5,119,3.4,ARKANSAS,PULASKI
5,121,4.2,ARKANSAS,RANDOLPH
5,123,5.1,ARKANSAS,ST. FRANCIS
5,125,3.0,ARKANSAS,SALINE
5,127,3.5,ARKANSAS,SCOTT
5,129,4.7,ARKANSAS,SEARCY
5,131,3.6,ARKANSAS,SEBASTIAN
5,133,4.6,ARKANSAS,SEVIER
5,135,5.0,ARKANSAS,SHARP
5,137,4.8,ARKANSAS,STONE
5,139,5.3,ARKANSAS,UNION
5,141,5.5,ARKANSAS,VAN BUREN
5,143,2.6,ARKANSAS,WASHINGTON
5,145,4.6,ARKANSAS,WHITE
5,147,4.9,ARKANSAS,WOODRUFF
5,149,4.1,ARKANSAS,YELL
6,1,3.7,CALIFORNIA,ALAMEDA
6,3,6.2,CALIFORNIA,ALPINE
6,5,5.0,CALIFORNIA,AMADOR
6,7,5.8,CALIFORNIA,BUTTE
6,9,4.8,CALIFORNIA,CALAVERAS
6,11,14.3,CALIFORNIA,COLUSA
6,13,3.9,CALIFORNIA,CONTRA COSTA
6,15,6.5,CALIFORNIA,DEL NORTE
6,17,4.4,CALIFORNIA,EL DORADO
6,19,8.6,CALIFORNIA,FRESNO
6,21,7.5,CALIFORNIA,GLENN
6,23,4.2,CALIFORNIA,HUMBOLDT
6,25,19.7,CALIFORNIA,IMPERIAL
6,27,4.4,CALIFORNIA,INYO
6,29,9.3,CALIFORNIA,KERN
6,31,9.0,CALIFORNIA,KINGS
6,33,5.8,CALIFORNIA,LAKE
6,35,5.5,CALIFORNIA,LASSEN
6,37,4.8,CALIFORNIA,LOS ANGELES
6,39,8.2,CALIFORNIA,MADERA
6,41,2.9,CALIFORNIA,MARIN
6,43,5.9,CALIFORNIA,MARIPOSA
6,45,4.6,CALIFORNIA,MENDOCINO
6,47,9.4,CALIFORNIA,MERCED
6,49,8.2,CALIFORNIA,MODOC
6,51,4.5,CALIFORNIA,MONO
6,53,7.2,CALIFORNIA,MONTEREY
6,55,3.7,CALIFORNIA,NAPA
6,57,4.1,CALIFORNIA,NEVADA
6,59,3.5,CALIFORNIA,ORANGE
6,61,3.9,CALIFORNIA,PLACER
6,63,8.9,CALIFORNIA,PLUMAS
6,65,5.3,CALIFORNIA,RIVERSIDE
6,67,4.7,CALIFORNIA,SACRAMENTO
6,69,5.8,CALIFORNIA,SAN BENITO
6,71,5.0,CALIFORNIA,SAN BERNARDINO
6,73,4.0,CALIFORNIA,SAN DIEGO
6,75,2.9,CALIFORNIA,SAN FRANCISCO /CITY
6,77,7.0,CALIFORNIA,SAN JOAQUIN
6,79,3.6,CALIFORNIA,SAN LUIS OBISPO
6,81,2.7,CALIFORNIA,SAN MATEO
6,83,4.6,CALIFORNIA,SANTA BARBARA
6,85,3.2,CALIFORNIA,SANTA CLARA
6,87,5.7,CALIFORNIA,SANTA CRUZ
6,89,5.8,CALIFORNIA,SHASTA
6,91,6.6,CALIFORNIA,SIERRA
6,93,7.3,CALIFORNIA,SISKIYOU
6,95,4.8,CALIFORNIA,SOLANO
6,97,3.4,CALIFORNIA,SONOMA
6,99,7.5,CALIFORNIA,STANISLAUS
6,101,8.8,CALIFORNIA,SUTTER
6,103,6.4,CALIFORNIA,TEHAMA
6,105,6.2,CALIFORNIA,TRINITY
6,107,10.5,CALIFORNIA,TULARE
6,109,5.4,CALIFORNIA,TUOLUMNE
6,111,4.5,CALIFORNIA,VENTURA
6,113,5.1,CALIFORNIA,YOLO
6,115,7.5,CALIFORNIA,YUBA
8,1,2.8,COLORADO,ADAMS
8,3,3.2,COLORADO,ALAMOSA
8,5,2.6,COLORADO,ARAPAHOE
8,7,2.8,COLORADO,ARCHULETA
8,9,1.5,COLORADO,BACA
8,11,2.6,COLORADO,BENT
8,13,2.2,COLORADO,BOULDER
8,14,2.4,COLORADO,BROOMFIELD /CITY
8,15,2.2,COLORADO,CHAFFEE
8,17,1.6,COLORADO,CHEYENNE
8,19,2.4,COLORADO,CLEAR CREEK
8,21,3.9,COLORADO,CONEJOS
8,23,3.3,COLORADO,COSTILLA
8,25,2.9,COLORADO,CROWLEY
8,27,2.8,COLORADO,CUSTER
8,29,3.6,COLORADO,DELTA
8,31,2.5,COLORADO,DENVER /CITY
8,33,2.7,COLORADO,DOLORES
8,35,2.2,COLORADO,DOUGLAS
8,37,2.2,COLORADO,EAGLE
8,39,2.2,COLORADO,ELBERT
8,41,3.0,COLORADO,EL PASO
8,43,4.0,COLORADO,FREMONT
8,45,2.7,COLORADO,GARFIELD
8,47,1.9,COLORADO,GILPIN
8,49,2.1,COLORADO,GRAND
8,51,1.9,COLORADO,GUNNISON
8,53,2.1,COLORADO,HINSDALE
8,55,5.3,COLORADO,HUERFANO
8,57,1.7,COLORADO,JACKSON
8,59,2.4,COLORADO,JEFFERSON
8,61,1.6,COLORADO,KIOWA
8,63,1.6,COLORADO,KIT CARSON
8,65,2.0,COLORADO,LAKE
8,67,2.3,COLORADO,LA PLATA
8,69,2.3,COLORADO,LARIMER
8,71,3.7,COLORADO,LAS ANIMAS
8,73,1.9,COLORADO,LINCOLN
8,75,2.2,COLORADO,LOGAN
8,77,3.7,COLORADO,MESA
8,79,1.7,COLORADO,MINERAL
8,81,3.1,COLORADO,MOFFAT
8,83,3.7,COLORADO,MONTEZUMA
8,85,3.0,COLORADO,MONTROSE
8,87,2.3,COLORADO,MORGAN
8,89,3.9,COLORADO,OTERO
8,91,2.7,COLORADO,OURAY
8,93,2.2,COLORADO,PARK
8,95,1.5,COLORADO,PHILLIPS
8,97,2.9,COLORADO,PITKIN
8,99,2.4,COLORADO,PROWERS
8,101,4.0,COLORADO,PUEBLO
8,103,3.6,COLORADO,RIO BLANCO
8,105,4.0,COLORADO,RIO GRANDE
8,107,2.2,COLORADO,ROUTT
8,109,4.1,COLORADO,SAGUACHE
8,111,2.1,COLORADO,SAN JUAN
8,113,2.6,COLORADO,SAN MIGUEL
8,115,2.0,COLORADO,SEDGWICK
8,117,1.7,COLORADO,SUMMIT
8,119,3.0,COLORADO,TELLER
8,121,1.8,COLORADO,WASHINGTON
8,123,2.5,COLORADO,WELD
8,125,1.5,COLORADO,YUMA
9,1,4.3,CONNECTICUT,FAIRFIELD
9,3,4.6,CONNECTICUT,HARTFORD
9,5,4.1,CONNECTICUT,LITCHFIELD
9,7,3.8,CONNECTICUT,MIDDLESEX
9,9,4.7,CONNECTICUT,NEW HAVEN
9,11,4.2,CONNECTICUT,NEW LONDON
9,13,3.8,CONNECTICUT,TOLLAND
9,15,4.8,CONNECTICUT,WINDHAM
10,1,4.9,DELAWARE,KENT
10,3,4.4,DELAWARE,NEW CASTLE
10,5,4.4,DELAWARE,SUSSEX
11,1,6.1,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA
12,1,3.9,FLORIDA,ALACHUA
12,3,4.2,FLORIDA,BAKER
12,5,4.2,FLORIDA,BAY
12,7,3.7,FLORIDA,BRADFORD
12,9,4.4,FLORIDA,BREVARD
12,11,4.0,FLORIDA,BROWARD
12,13,4.9,FLORIDA,CALHOUN
12,15,4.8,FLORIDA,CHARLOTTE
12,17,6.0,FLORIDA,CITRUS
12,19,4.0,FLORIDA,CLAY
12,21,4.2,FLORIDA,COLLIER
12,23,4.4,FLORIDA,COLUMBIA
12,27,4.5,FLORIDA,DESOTO
12,29,4.8,FLORIDA,DIXIE
12,31,4.3,FLORIDA,DUVAL
12,33,4.3,FLORIDA,ESCAMBIA
12,35,4.9,FLORIDA,FLAGLER
12,37,3.7,FLORIDA,FRANKLIN
12,39,5.6,FLORIDA,GADSDEN
12,41,4.5,FLORIDA,GILCHRIST
12,43,5.4,FLORIDA,GLADES
12,45,4.0,FLORIDA,GULF
12,47,4.9,FLORIDA,HAMILTON
12,49,6.0,FLORIDA,HARDEE
12,51,7.4,FLORIDA,HENDRY
12,53,5.3,FLORIDA,HERNANDO
12,55,5.7,FLORIDA,HIGHLANDS
12,57,4.0,FLORIDA,HILLSBOROUGH
12,59,4.8,FLORIDA,HOLMES
12,61,5.1,FLORIDA,INDIAN RIVER
12,63,4.6,FLORIDA,JACKSON
12,65,4.4,FLORIDA,JEFFERSON
12,67,3.8,FLORIDA,LAFAYETTE
12,69,4.3,FLORIDA,LAKE
12,71,4.2,FLORIDA,LEE
12,73,4.0,FLORIDA,LEON
12,75,4.5,FLORIDA,LEVY
12,77,4.6,FLORIDA,LIBERTY
12,79,4.5,FLORIDA,MADISON
12,81,4.1,FLORIDA,MANATEE
12,83,5.1,FLORIDA,MARION
12,85,4.3,FLORIDA,MARTIN
12,86,4.8,FLORIDA,MIAMI-DADE
12,87,3.3,FLORIDA,MONROE
12,89,4.0,FLORIDA,NASSAU
12,91,3.5,FLORIDA,OKALOOSA
12,93,4.5,FLORIDA,OKEECHOBEE
12,95,3.8,FLORIDA,ORANGE
12,97,4.4,FLORIDA,OSCEOLA
12,99,4.2,FLORIDA,PALM BEACH
12,101,4.5,FLORIDA,PASCO
12,103,3.9,FLORIDA,PINELLAS
12,105,4.9,FLORIDA,POLK
12,107,5.5,FLORIDA,PUTNAM
12,109,3.5,FLORIDA,ST. JOHNS
12,111,5.2,FLORIDA,ST. LUCIE
12,113,4.0,FLORIDA,SANTA ROSA
12,115,4.0,FLORIDA,SARASOTA
12,117,3.8,FLORIDA,SEMINOLE
12,119,6.2,FLORIDA,SUMTER
12,121,4.3,FLORIDA,SUWANNEE
12,123,4.6,FLORIDA,TAYLOR
12,125,3.8,FLORIDA,UNION
12,127,4.5,FLORIDA,VOLUSIA
12,129,3.7,FLORIDA,WAKULLA
12,131,3.7,FLORIDA,WALTON
12,133,4.4,FLORIDA,WASHINGTON
13,1,5.5,GEORGIA,APPLING
13,3,4.5,GEORGIA,ATKINSON
13,5,4.5,GEORGIA,BACON
13,7,6.2,GEORGIA,BAKER
13,9,5.9,GEORGIA,BALDWIN
13,11,3.9,GEORGIA,BANKS
13,13,4.1,GEORGIA,BARROW
13,15,4.7,GEORGIA,BARTOW
13,17,7.8,GEORGIA,BEN HILL
13,19,5.2,GEORGIA,BERRIEN
13,21,5.4,GEORGIA,BIBB
13,23,6.8,GEORGIA,BLECKLEY
13,25,5.7,GEORGIA,BRANTLEY
13,27,4.5,GEORGIA,BROOKS
13,29,4.2,GEORGIA,BRYAN
13,31,5.1,GEORGIA,BULLOCH
13,33,7.2,GEORGIA,BURKE
13,35,4.8,GEORGIA,BUTTS
13,37,5.3,GEORGIA,CALHOUN
13,39,5.1,GEORGIA,CAMDEN
13,43,4.1,GEORGIA,CANDLER
13,45,5.1,GEORGIA,CARROLL
13,47,4.2,GEORGIA,CATOOSA
13,49,5.1,GEORGIA,CHARLTON
13,51,4.5,GEORGIA,CHATHAM
13,53,6.9,GEORGIA,CHATTAHOOCHEE
13,55,4.8,GEORGIA,CHATTOOGA
13,57,3.8,GEORGIA,CHEROKEE
13,59,4.8,GEORGIA,CLARKE
13,61,9.1,GEORGIA,CLAY
13,63,5.9,GEORGIA,CLAYTON
13,65,5.6,GEORGIA,CLINCH
13,67,4.1,GEORGIA,COBB
13,69,5.1,GEORGIA,COFFEE
13,71,4.5,GEORGIA,COLQUITT
13,73,4.2,GEORGIA,COLUMBIA
13,75,4.6,GEORGIA,COOK
13,77,4.2,GEORGIA,COWETA
13,79,5.0,GEORGIA,CRAWFORD
13,81,5.2,GEORGIA,CRISP
13,83,4.4,GEORGIA,DADE
13,85,3.9,GEORGIA,DAWSON
13,87,5.6,GEORGIA,DECATUR
13,89,4.8,GEORGIA,DEKALB
13,91,6.3,GEORGIA,DODGE
13,93,5.1,GEORGIA,DOOLY
13,95,6.1,GEORGIA,DOUGHERTY
13,97,4.9,GEORGIA,DOUGLAS
13,99,5.5,GEORGIA,EARLY
13,101,4.0,GEORGIA,ECHOLS
13,103,4.1,GEORGIA,EFFINGHAM
13,105,5.3,GEORGIA,ELBERT
13,107,6.7,GEORGIA,EMANUEL
13,109,4.4,GEORGIA,EVANS
13,111,4.8,GEORGIA,FANNIN
13,113,4.1,GEORGIA,FAYETTE
13,115,5.3,GEORGIA,FLOYD
13,117,3.8,GEORGIA,FORSYTH
13,119,4.8,GEORGIA,FRANKLIN
13,121,4.9,GEORGIA,FULTON
13,123,5.1,GEORGIA,GILMER
13,125,5.0,GEORGIA,GLASCOCK
13,127,4.8,GEORGIA,GLYNN
13,129,4.7,GEORGIA,GORDON
13,131,4.9,GEORGIA,GRADY
13,133,5.2,GEORGIA,GREENE
13,135,4.3,GEORGIA,GWINNETT
13,137,4.6,GEORGIA,HABERSHAM
13,139,3.9,GEORGIA,HALL
13,141,7.1,GEORGIA,HANCOCK
13,143,4.8,GEORGIA,HARALSON
13,145,4.2,GEORGIA,HARRIS
13,147,4.5,GEORGIA,HART
13,149,5.0,GEORGIA,HEARD
13,151,4.9,GEORGIA,HENRY
13,153,4.8,GEORGIA,HOUSTON
13,155,7.1,GEORGIA,IRWIN
13,157,3.7,GEORGIA,JACKSON
13,159,4.3,GEORGIA,JASPER
13,161,6.1,GEORGIA,JEFF DAVIS
13,163,6.2,GEORGIA,JEFFERSON
13,165,6.8,GEORGIA,JENKINS
13,167,5.1,GEORGIA,JOHNSON
13,169,4.4,GEORGIA,JONES
13,171,5.6,GEORGIA,LAMAR
13,173,5.1,GEORGIA,LANIER
13,175,5.9,GEORGIA,LAURENS
13,177,4.2,GEORGIA,LEE
13,179,5.2,GEORGIA,LIBERTY
13,181,5.3,GEORGIA,LINCOLN
13,183,4.9,GEORGIA,LONG
13,185,4.7,GEORGIA,LOWNDES
13,187,4.2,GEORGIA,LUMPKIN
13,189,6.3,GEORGIA,MCDUFFIE
13,191,5.1,GEORGIA,MCINTOSH
13,193,7.0,GEORGIA,MACON
13,195,4.3,GEORGIA,MADISON
13,197,6.1,GEORGIA,MARION
13,199,6.0,GEORGIA,MERIWETHER
13,201,4.5,GEORGIA,MILLER
13,205,6.3,GEORGIA,MITCHELL
13,207,4.5,GEORGIA,MONROE
13,209,6.6,GEORGIA,MONTGOMERY
13,211,4.5,GEORGIA,MORGAN
13,213,6.2,GEORGIA,MURRAY
13,215,6.0,GEORGIA,MUSCOGEE
13,217,5.4,GEORGIA,NEWTON
13,219,3.6,GEORGIA,OCONEE
13,221,4.4,GEORGIA,OGLETHORPE
13,223,4.2,GEORGIA,PAULDING
13,225,5.9,GEORGIA,PEACH
13,227,4.3,GEORGIA,PICKENS
13,229,4.6,GEORGIA,PIERCE
13,231,4.5,GEORGIA,PIKE
13,233,5.3,GEORGIA,POLK
13,235,5.3,GEORGIA,PULASKI
13,237,5.8,GEORGIA,PUTNAM
13,239,5.9,GEORGIA,QUITMAN
13,241,5.0,GEORGIA,RABUN
13,243,6.5,GEORGIA,RANDOLPH
13,245,6.0,GEORGIA,RICHMOND
13,247,5.3,GEORGIA,ROCKDALE
13,249,5.5,GEORGIA,SCHLEY
13,251,6.3,GEORGIA,SCREVEN
13,253,6.5,GEORGIA,SEMINOLE
13,255,5.9,GEORGIA,SPALDING
13,257,5.3,GEORGIA,STEPHENS
13,259,6.0,GEORGIA,STEWART
13,261,6.8,GEORGIA,SUMTER
13,263,6.2,GEORGIA,TALBOT
13,265,6.7,GEORGIA,TALIAFERRO
13,267,5.0,GEORGIA,TATTNALL
13,269,8.8,GEORGIA,TAYLOR
13,271,7.9,GEORGIA,TELFAIR
13,273,6.0,GEORGIA,TERRELL
13,275,5.8,GEORGIA,THOMAS
13,277,4.7,GEORGIA,TIFT
13,279,6.6,GEORGIA,TOOMBS
13,281,6.6,GEORGIA,TOWNS
13,283,6.8,GEORGIA,TREUTLEN
13,285,4.4,GEORGIA,TROUP
13,287,5.7,GEORGIA,TURNER
13,289,7.6,GEORGIA,TWIGGS
13,291,4.5,GEORGIA,UNION
13,293,5.5,GEORGIA,UPSON
13,295,4.6,GEORGIA,WALKER
13,297,4.4,GEORGIA,WALTON
13,299,4.6,GEORGIA,WARE
13,301,5.9,GEORGIA,WARREN
13,303,5.9,GEORGIA,WASHINGTON
13,305,5.7,GEORGIA,WAYNE
13,307,7.6,GEORGIA,WEBSTER
13,309,9.0,GEORGIA,WHEELER
13,311,3.9,GEORGIA,WHITE
13,313,5.5,GEORGIA,WHITFIELD
13,315,5.8,GEORGIA,WILCOX
13,317,5.7,GEORGIA,WILKES
13,319,5.7,GEORGIA,WILKINSON
13,321,4.9,GEORGIA,WORTH
15,1,2.6,HAWAII,HAWAII
15,3,2.1,HAWAII,HONOLULU /CITY
