STATE_FIPS,COUNTY_FIPS,RATE,STATE,COUNTY
15,7,2.2,HAWAII,KAUAI
15,9,2.3,HAWAII,MAUI
16,1,2.8,IDAHO,ADA
16,3,5.7,IDAHO,ADAMS
16,5,3.1,IDAHO,BANNOCK
16,7,3.2,IDAHO,BEAR LAKE
16,9,5.6,IDAHO,BENEWAH
16,11,3.0,IDAHO,BINGHAM
16,13,2.6,IDAHO,BLAINE
16,15,4.8,IDAHO,BOISE
16,17,4.5,IDAHO,BONNER
16,19,2.7,IDAHO,BONNEVILLE
16,21,4.8,IDAHO,BOUNDARY
16,23,3.0,IDAHO,BUTTE
16,25,2.8,IDAHO,CAMAS
16,27,3.6,IDAHO,CANYON
16,29,3.1,IDAHO,CARIBOU
16,31,2.5,IDAHO,CASSIA
16,33,3.0,IDAHO,CLARK
16,35,7.0,IDAHO,CLEARWATER
16,37,4.3,IDAHO,CUSTER
16,39,3.7,IDAHO,ELMORE
16,41,2.3,IDAHO,FRANKLIN
16,43,2.7,IDAHO,FREMONT
16,45,4.0,IDAHO,GEM
16,47,2.5,IDAHO,GOODING
16,49,5.0,IDAHO,IDAHO
16,51,2.6,IDAHO,JEFFERSON
16,53,2.8,IDAHO,JEROME
16,55,3.9,IDAHO,KOOTENAI
16,57,2.7,IDAHO,LATAH
16,59,5.2,IDAHO,LEMHI
16,61,5.8,IDAHO,LEWIS
16,63,3.2,IDAHO,LINCOLN
16,65,1.9,IDAHO,MADISON
16,67,2.7,IDAHO,MINIDOKA
16,69,2.9,IDAHO,NEZ PERCE
16,71,2.9,IDAHO,ONEIDA
16,73,4.0,IDAHO,OWYHEE
16,75,4.0,IDAHO,PAYETTE
16,77,3.4,IDAHO,POWER
16,79,6.3,IDAHO,SHOSHONE
16,81,2.6,IDAHO,TETON
16,83,3.0,IDAHO,TWIN FALLS
16,85,4.4,IDAHO,VALLEY
16,87,4.7,IDAHO,WASHINGTON
17,1,3.9,ILLINOIS,ADAMS
17,3,8.4,ILLINOIS,ALEXANDER
17,5,4.4,ILLINOIS,BOND
17,7,6.7,ILLINOIS,BOONE
17,9,2.9,ILLINOIS,BROWN
17,11,4.9,ILLINOIS,BUREAU
17,13,5.4,ILLINOIS,CALHOUN
17,15,4.6,ILLINOIS,CARROLL
17,17,4.5,ILLINOIS,CASS
17,19,4.3,ILLINOIS,CHAMPAIGN
17,21,5.3,ILLINOIS,CHRISTIAN
17,23,5.0,ILLINOIS,CLARK
17,25,5.3,ILLINOIS,CLAY
17,27,3.5,ILLINOIS,CLINTON
17,29,4.7,ILLINOIS,COLES
17,31,5.1,ILLINOIS,COOK
17,33,5.2,ILLINOIS,CRAWFORD
17,35,4.0,ILLINOIS,CUMBERLAND
17,37,4.6,ILLINOIS,DEKALB
17,39,4.7,ILLINOIS,DE WITT
17,41,4.1,ILLINOIS,DOUGLAS
17,43,4.0,ILLINOIS,DUPAGE
17,45,4.9,ILLINOIS,EDGAR
17,47,4.7,ILLINOIS,EDWARDS
17,49,3.8,ILLINOIS,EFFINGHAM
17,51,5.5,ILLINOIS,FAYETTE
17,53,4.8,ILLINOIS,FORD
17,55,6.5,ILLINOIS,FRANKLIN
17,57,6.4,ILLINOIS,FULTON
17,59,5.9,ILLINOIS,GALLATIN
17,61,5.1,ILLINOIS,GREENE
17,63,5.8,ILLINOIS,GRUNDY
17,65,4.5,ILLINOIS,HAMILTON
17,67,5.1,ILLINOIS,HANCOCK
17,69,7.6,ILLINOIS,HARDIN
17,71,5.1,ILLINOIS,HENDERSON
17,73,5.1,ILLINOIS,HENRY
17,75,4.6,ILLINOIS,IROQUOIS
17,77,4.5,ILLINOIS,JACKSON
17,79,5.0,ILLINOIS,JASPER
17,81,5.4,ILLINOIS,JEFFERSON
17,83,4.8,ILLINOIS,JERSEY
17,85,4.5,ILLINOIS,JO DAVIESS
17,87,7.5,ILLINOIS,JOHNSON
17,89,4.8,ILLINOIS,KANE
17,91,5.5,ILLINOIS,KANKAKEE
17,93,4.4,ILLINOIS,KENDALL
17,95,5.2,ILLINOIS,KNOX
17,97,4.5,ILLINOIS,LAKE
17,99,5.6,ILLINOIS,LASALLE
17,101,6.4,ILLINOIS,LAWRENCE
17,103,4.3,ILLINOIS,LEE
17,105,4.5,ILLINOIS,LIVINGSTON
17,107,4.6,ILLINOIS,LOGAN
17,109,5.0,ILLINOIS,MCDONOUGH
17,111,4.4,ILLINOIS,MCHENRY
17,113,4.1,ILLINOIS,MCLEAN
17,115,5.5,ILLINOIS,MACON
17,117,4.9,ILLINOIS,MACOUPIN
17,119,4.8,ILLINOIS,MADISON
17,121,5.2,ILLINOIS,MARION
17,123,5.4,ILLINOIS,MARSHALL
17,125,6.1,ILLINOIS,MASON
17,127,6.5,ILLINOIS,MASSAC
17,129,4.2,ILLINOIS,MENARD
17,131,5.1,ILLINOIS,MERCER
17,133,3.4,ILLINOIS,MONROE
17,135,5.7,ILLINOIS,MONTGOMERY
17,137,4.4,ILLINOIS,MORGAN
17,139,3.9,ILLINOIS,MOULTRIE
17,141,5.1,ILLINOIS,OGLE
17,143,5.9,ILLINOIS,PEORIA
17,145,6.0,ILLINOIS,PERRY
17,147,4.1,ILLINOIS,PIATT
17,149,4.5,ILLINOIS,PIKE
17,151,6.5,ILLINOIS,POPE
17,153,7.9,ILLINOIS,PULASKI
17,155,5.0,ILLINOIS,PUTNAM
17,157,4.4,ILLINOIS,RANDOLPH
17,159,4.8,ILLINOIS,RICHLAND
17,161,5.1,ILLINOIS,ROCK ISLAND
17,163,5.1,ILLINOIS,ST. CLAIR
17,165,6.4,ILLINOIS,SALINE
17,167,4.4,ILLINOIS,SANGAMON
17,169,4.6,ILLINOIS,SCHUYLER
17,171,5.2,ILLINOIS,SCOTT
17,173,4.4,ILLINOIS,SHELBY
17,175,6.3,ILLINOIS,STARK
17,177,4.7,ILLINOIS,STEPHENSON
17,179,5.3,ILLINOIS,TAZEWELL
17,181,6.4,ILLINOIS,UNION
17,183,6.5,ILLINOIS,VERMILION
17,185,5.2,ILLINOIS,WABASH
17,187,4.2,ILLINOIS,WARREN
17,189,3.0,ILLINOIS,WASHINGTON
17,191,6.2,ILLINOIS,WAYNE
17,193,4.9,ILLINOIS,WHITE
17,195,4.8,ILLINOIS,WHITESIDE
17,197,5.1,ILLINOIS,WILL
17,199,5.1,ILLINOIS,WILLIAMSON
17,201,6.4,ILLINOIS,WINNEBAGO
17,203,4.4,ILLINOIS,WOODFORD
18,1,2.6,INDIANA,ADAMS
18,3,3.3,INDIANA,ALLEN
18,5,2.7,INDIANA,BARTHOLOMEW
18,7,3.4,INDIANA,BENTON
18,9,4.0,INDIANA,BLACKFORD
18,11,2.8,INDIANA,BOONE
18,13,3.4,INDIANA,BROWN
18,15,3.4,INDIANA,CARROLL
18,17,3.8,INDIANA,CASS
18,19,3.5,INDIANA,CLARK
18,21,3.7,INDIANA,CLAY
18,23,3.0,INDIANA,CLINTON
18,25,4.4,INDIANA,CRAWFORD
18,27,2.8,INDIANA,DAVIESS
18,29,3.8,INDIANA,DEARBORN
18,31,2.9,INDIANA,DECATUR
18,33,2.9,INDIANA,DEKALB
18,35,4.2,INDIANA,DELAWARE
18,37,2.6,INDIANA,DUBOIS
18,39,2.5,INDIANA,ELKHART
18,41,5.0,INDIANA,FAYETTE
18,43,3.3,INDIANA,FLOYD
18,45,4.0,INDIANA,FOUNTAIN
18,47,3.6,INDIANA,FRANKLIN
18,49,3.5,INDIANA,FULTON
18,51,2.9,INDIANA,GIBSON
18,53,3.8,INDIANA,GRANT
18,55,4.7,INDIANA,GREENE
18,57,2.7,INDIANA,HAMILTON
18,59,3.0,INDIANA,HANCOCK
18,61,3.4,INDIANA,HARRISON
18,63,2.9,INDIANA,HENDRICKS
18,65,3.6,INDIANA,HENRY
18,67,3.8,INDIANA,HOWARD
18,69,3.5,INDIANA,HUNTINGTON
18,71,3.0,INDIANA,JACKSON
18,73,4.3,INDIANA,JASPER
18,75,3.5,INDIANA,JAY
18,77,3.7,INDIANA,JEFFERSON
18,79,3.8,INDIANA,JENNINGS
18,81,2.9,INDIANA,JOHNSON
18,83,3.4,INDIANA,KNOX
18,85,2.7,INDIANA,KOSCIUSKO
18,87,2.5,INDIANA,LAGRANGE
18,89,5.1,INDIANA,LAKE
18,91,4.4,INDIANA,LAPORTE
18,93,4.3,INDIANA,LAWRENCE
18,95,3.9,INDIANA,MADISON
18,97,3.6,INDIANA,MARION
18,99,3.0,INDIANA,MARSHALL
18,101,3.0,INDIANA,MARTIN
18,103,3.9,INDIANA,MIAMI
18,105,3.6,INDIANA,MONROE
18,107,3.0,INDIANA,MONTGOMERY
18,109,3.5,INDIANA,MORGAN
18,111,4.8,INDIANA,NEWTON
18,113,3.1,INDIANA,NOBLE
18,115,3.6,INDIANA,OHIO
18,117,3.9,INDIANA,ORANGE
18,119,4.3,INDIANA,OWEN
18,121,4.0,INDIANA,PARKE
18,123,3.8,INDIANA,PERRY
18,125,3.3,INDIANA,PIKE
18,127,4.0,INDIANA,PORTER
18,129,3.0,INDIANA,POSEY
18,131,3.4,INDIANA,PULASKI
18,133,3.6,INDIANA,PUTNAM
18,135,4.1,INDIANA,RANDOLPH
18,137,3.5,INDIANA,RIPLEY
18,139,3.0,INDIANA,RUSH
18,141,3.5,INDIANA,ST. JOSEPH
18,143,3.8,INDIANA,SCOTT
18,145,3.3,INDIANA,SHELBY
18,147,3.3,INDIANA,SPENCER
18,149,4.4,INDIANA,STARKE
18,151,2.9,INDIANA,STEUBEN
18,153,4.4,INDIANA,SULLIVAN
18,155,4.0,INDIANA,SWITZERLAND
18,157,3.2,INDIANA,TIPPECANOE
18,159,3.0,INDIANA,TIPTON
18,161,3.1,INDIANA,UNION
18,163,3.2,INDIANA,VANDERBURGH
18,165,5.3,INDIANA,VERMILLION
18,167,4.2,INDIANA,VIGO
18,169,3.5,INDIANA,WABASH
18,171,3.3,INDIANA,WARREN
18,173,3.1,INDIANA,WARRICK
18,175,3.7,INDIANA,WASHINGTON
18,177,3.7,INDIANA,WAYNE
18,179,2.9,INDIANA,WELLS
18,181,3.3,INDIANA,WHITE
18,183,2.9,INDIANA,WHITLEY
19,1,2.8,IOWA,ADAIR
19,3,2.3,IOWA,ADAMS
19,5,3.9,IOWA,ALLAMAKEE
19,7,3.7,IOWA,APPANOOSE
19,9,3.0,IOWA,AUDUBON
19,11,3.2,IOWA,BENTON
19,13,3.7,IOWA,BLACK HAWK
19,15,2.4,IOWA,BOONE
19,17,2.8,IOWA,BREMER
19,19,3.1,IOWA,BUCHANAN
19,21,2.6,IOWA,BUENA VISTA
19,23,3.5,IOWA,BUTLER
19,25,3.0,IOWA,CALHOUN
19,27,2.3,IOWA,CARROLL
19,29,3.5,IOWA,CASS
19,31,2.8,IOWA,CEDAR
19,33,3.0,IOWA,CERRO GORDO
19,35,2.5,IOWA,CHEROKEE
19,37,3.1,IOWA,CHICKASAW
19,39,3.1,IOWA,CLARKE
19,41,3.7,IOWA,CLAY
19,43,3.9,IOWA,CLAYTON
19,45,4.0,IOWA,CLINTON
19,47,4.0,IOWA,CRAWFORD
19,49,2.1,IOWA,DALLAS
19,51,3.3,IOWA,DAVIS
19,53,2.6,IOWA,DECATUR
19,55,2.6,IOWA,DELAWARE
19,57,4.2,IOWA,DES MOINES
19,59,3.6,IOWA,DICKINSON
19,61,2.9,IOWA,DUBUQUE
19,63,3.1,IOWA,EMMET
19,65,3.6,IOWA,FAYETTE
19,67,3.2,IOWA,FLOYD
19,69,2.7,IOWA,FRANKLIN
19,71,2.6,IOWA,FREMONT
19,73,2.7,IOWA,GREENE
19,75,2.9,IOWA,GRUNDY
19,77,3.2,IOWA,GUTHRIE
19,79,3.2,IOWA,HAMILTON
19,81,2.6,IOWA,HANCOCK
19,83,3.1,IOWA,HARDIN
19,85,2.7,IOWA,HARRISON
19,87,2.9,IOWA,HENRY
19,89,3.0,IOWA,HOWARD
19,91,3.0,IOWA,HUMBOLDT
19,93,2.3,IOWA,IDA
19,95,2.6,IOWA,IOWA
19,97,3.3,IOWA,JACKSON
19,99,3.1,IOWA,JASPER
19,101,3.0,IOWA,JEFFERSON
19,103,2.4,IOWA,JOHNSON
19,105,3.6,IOWA,JONES
19,107,3.5,IOWA,KEOKUK
19,109,2.3,IOWA,KOSSUTH
19,111,5.3,IOWA,LEE
19,113,3.3,IOWA,LINN
19,115,3.2,IOWA,LOUISA
19,117,2.8,IOWA,LUCAS
19,119,1.7,IOWA,LYON
19,121,3.5,IOWA,MADISON
19,123,3.2,IOWA,MAHASKA
19,125,2.6,IOWA,MARION
19,127,4.5,IOWA,MARSHALL
19,129,2.7,IOWA,MILLS
19,131,2.1,IOWA,MITCHELL
19,133,3.6,IOWA,MONONA
19,135,3.7,IOWA,MONROE
19,137,3.1,IOWA,MONTGOMERY
19,139,3.2,IOWA,MUSCATINE
19,141,2.4,IOWA,O'BRIEN
19,143,2.0,IOWA,OSCEOLA
19,145,3.8,IOWA,PAGE
19,147,2.6,IOWA,PALO ALTO
19,149,2.3,IOWA,PLYMOUTH
19,151,2.4,IOWA,POCAHONTAS
19,153,3.0,IOWA,POLK
19,155,2.7,IOWA,POTTAWATTAMIE
19,157,3.1,IOWA,POWESHIEK
19,159,3.0,IOWA,RINGGOLD
19,161,2.8,IOWA,SAC
19,163,3.6,IOWA,SCOTT
19,165,2.3,IOWA,SHELBY
19,167,2.0,IOWA,SIOUX
19,169,2.0,IOWA,STORY
19,171,3.4,IOWA,TAMA
19,173,2.2,IOWA,TAYLOR
19,175,3.1,IOWA,UNION
19,177,3.0,IOWA,VAN BUREN
19,179,4.5,IOWA,WAPELLO
19,181,2.7,IOWA,WARREN
19,183,2.9,IOWA,WASHINGTON
19,185,3.0,IOWA,WAYNE
19,187,3.7,IOWA,WEBSTER
19,189,3.1,IOWA,WINNEBAGO
19,191,3.0,IOWA,WINNESHIEK
19,193,3.1,IOWA,WOODBURY
19,195,3.0,IOWA,WORTH
19,197,3.4,IOWA,WRIGHT
20,1,4.8,KANSAS,ALLEN
20,3,3.9,KANSAS,ANDERSON
20,5,5.2,KANSAS,ATCHISON
20,7,2.8,KANSAS,BARBER
20,9,3.6,KANSAS,BARTON
20,11,4.4,KANSAS,BOURBON
20,13,3.2,KANSAS,BROWN
20,15,3.7,KANSAS,BUTLER
20,17,2.6,KANSAS,CHASE
20,19,4.7,KANSAS,CHAUTAUQUA
20,21,3.9,KANSAS,CHEROKEE
20,23,2.6,KANSAS,CHEYENNE
20,25,2.5,KANSAS,CLARK
20,27,3.7,KANSAS,CLAY
20,29,4.3,KANSAS,CLOUD
20,31,5.2,KANSAS,COFFEY
20,33,2.9,KANSAS,COMANCHE
20,35,3.8,KANSAS,COWLEY
20,37,4.2,KANSAS,CRAWFORD
20,39,3.1,KANSAS,DECATUR
20,41,3.8,KANSAS,DICKINSON
20,43,3.5,KANSAS,DONIPHAN
20,45,3.2,KANSAS,DOUGLAS
20,47,3.1,KANSAS,EDWARDS
20,49,4.2,KANSAS,ELK
20,51,2.5,KANSAS,ELLIS
20,53,3.0,KANSAS,ELLSWORTH
20,55,2.7,KANSAS,FINNEY
20,57,2.8,KANSAS,FORD
20,59,3.7,KANSAS,FRANKLIN
20,61,4.9,KANSAS,GEARY
20,63,2.3,KANSAS,GOVE
20,65,3.6,KANSAS,GRAHAM
20,67,3.2,KANSAS,GRANT
20,69,2.0,KANSAS,GRAY
20,71,1.8,KANSAS,GREELEY
20,73,4.2,KANSAS,GREENWOOD
20,75,2.4,KANSAS,HAMILTON
20,77,3.7,KANSAS,HARPER
20,79,4.1,KANSAS,HARVEY
20,81,2.2,KANSAS,HASKELL
20,83,2.5,KANSAS,HODGEMAN
20,85,3.1,KANSAS,JACKSON
20,87,3.5,KANSAS,JEFFERSON
20,89,3.4,KANSAS,JEWELL
20,91,3.0,KANSAS,JOHNSON
20,93,2.5,KANSAS,KEARNY
20,95,3.7,KANSAS,KINGMAN
20,97,2.5,KANSAS,KIOWA
20,99,4.5,KANSAS,LABETTE
20,101,3.3,KANSAS,LANE
20,103,3.9,KANSAS,LEAVENWORTH
20,105,2.8,KANSAS,LINCOLN
20,107,5.9,KANSAS,LINN
20,109,2.1,KANSAS,LOGAN
20,111,3.8,KANSAS,LYON
20,113,2.7,KANSAS,MCPHERSON
20,115,3.6,KANSAS,MARION
20,117,2.8,KANSAS,MARSHALL
20,119,2.4,KANSAS,MEADE
20,121,3.7,KANSAS,MIAMI
20,123,2.7,KANSAS,MITCHELL
20,125,5.2,KANSAS,MONTGOMERY
20,127,3.1,KANSAS,MORRIS
20,129,3.7,KANSAS,MORTON
20,131,2.4,KANSAS,NEMAHA
20,133,5.2,KANSAS,NEOSHO
20,135,2.9,KANSAS,NESS
20,137,2.2,KANSAS,NORTON
20,139,3.9,KANSAS,OSAGE
20,141,2.7,KANSAS,OSBORNE
20,143,3.1,KANSAS,OTTAWA
20,145,3.3,KANSAS,PAWNEE
20,147,2.9,KANSAS,PHILLIPS
20,149,3.1,KANSAS,POTTAWATOMIE
20,151,3.2,KANSAS,PRATT
20,153,2.3,KANSAS,RAWLINS
20,155,3.9,KANSAS,RENO
20,157,2.8,KANSAS,REPUBLIC
20,159,3.2,KANSAS,RICE
20,161,3.0,KANSAS,RILEY
20,163,3.8,KANSAS,ROOKS
20,165,3.2,KANSAS,RUSH
20,167,3.3,KANSAS,RUSSELL
20,169,3.2,KANSAS,SALINE
20,171,2.2,KANSAS,SCOTT
20,173,4.2,KANSAS,SEDGWICK
20,175,3.5,KANSAS,SEWARD
20,177,3.6,KANSAS,SHAWNEE
20,179,2.2,KANSAS,SHERIDAN
20,181,2.9,KANSAS,SHERMAN
20,183,2.8,KANSAS,SMITH
20,185,3.3,KANSAS,STAFFORD
20,187,2.8,KANSAS,STANTON
20,189,3.2,KANSAS,STEVENS
20,191,3.8,KANSAS,SUMNER
20,193,2.6,KANSAS,THOMAS
20,195,3.3,KANSAS,TREGO
20,197,3.2,KANSAS,WABAUNSEE
20,199,2.6,KANSAS,WALLACE
20,201,3.0,KANSAS,WASHINGTON
20,203,2.5,KANSAS,WICHITA
20,205,4.7,KANSAS,WILSON
20,207,4.4,KANSAS,WOODSON
20,209,5.2,KANSAS,WYANDOTTE
21,1,5.9,KENTUCKY,ADAIR
21,3,4.0,KENTUCKY,ALLEN
21,5,4.0,KENTUCKY,ANDERSON
21,7,7.5,KENTUCKY,BALLARD
21,9,4.5,KENTUCKY,BARREN
21,11,7.8,KENTUCKY,BATH
21,13,7.8,KENTUCKY,BELL
21,15,3.8,KENTUCKY,BOONE
21,17,4.5,KENTUCKY,BOURBON
21,19,7.0,KENTUCKY,BOYD
21,21,5.0,KENTUCKY,BOYLE
21,23,5.7,KENTUCKY,BRACKEN
21,25,8.6,KENTUCKY,BREATHITT
21,27,5.9,KENTUCKY,BRECKINRIDGE
21,29,4.1,KENTUCKY,BULLITT
21,31,5.4,KENTUCKY,BUTLER
21,33,5.2,KENTUCKY,CALDWELL
21,35,4.3,KENTUCKY,CALLOWAY
21,37,3.7,KENTUCKY,CAMPBELL
21,39,6.8,KENTUCKY,CARLISLE
21,41,4.5,KENTUCKY,CARROLL
21,43,9.7,KENTUCKY,CARTER
21,45,4.7,KENTUCKY,CASEY
21,47,6.0,KENTUCKY,CHRISTIAN
21,49,4.5,KENTUCKY,CLARK
21,51,8.6,KENTUCKY,CLAY
21,53,6.4,KENTUCKY,CLINTON
21,55,5.4,KENTUCKY,CRITTENDEN
21,57,5.2,KENTUCKY,CUMBERLAND
21,59,4.3,KENTUCKY,DAVIESS
21,61,5.9,KENTUCKY,EDMONSON
21,63,10.4,KENTUCKY,ELLIOTT
21,65,5.9,KENTUCKY,ESTILL
21,67,3.6,KENTUCKY,FAYETTE
21,69,6.0,KENTUCKY,FLEMING
21,71,8.2,KENTUCKY,FLOYD
21,73,4.0,KENTUCKY,FRANKLIN
21,75,7.1,KENTUCKY,FULTON
21,77,4.5,KENTUCKY,GALLATIN
21,79,4.8,KENTUCKY,GARRARD
21,81,4.8,KENTUCKY,GRANT
21,83,5.9,KENTUCKY,GRAVES
21,85,6.0,KENTUCKY,GRAYSON
21,87,4.5,KENTUCKY,GREEN
21,89,7.5,KENTUCKY,GREENUP
21,91,5.0,KENTUCKY,HANCOCK
21,93,4.5,KENTUCKY,HARDIN
21,95,9.8,KENTUCKY,HARLAN
21,97,4.5,KENTUCKY,HARRISON
21,99,4.4,KENTUCKY,HART
21,101,4.5,KENTUCKY,HENDERSON
21,103,4.0,KENTUCKY,HENRY
21,105,7.4,KENTUCKY,HICKMAN
21,107,4.9,KENTUCKY,HOPKINS
21,109,8.3,KENTUCKY,JACKSON
21,111,4.3,KENTUCKY,JEFFERSON
21,113,3.7,KENTUCKY,JESSAMINE
21,115,8.5,KENTUCKY,JOHNSON
21,117,3.9,KENTUCKY,KENTON
21,119,8.4,KENTUCKY,KNOTT
21,121,7.5,KENTUCKY,KNOX
21,123,4.6,KENTUCKY,LARUE
21,125,5.8,KENTUCKY,LAUREL
21,127,8.9,KENTUCKY,LAWRENCE
21,129,8.3,KENTUCKY,LEE
21,131,9.9,KENTUCKY,LESLIE
21,133,9.2,KENTUCKY,LETCHER
21,135,9.1,KENTUCKY,LEWIS
21,137,5.6,KENTUCKY,LINCOLN
21,139,7.4,KENTUCKY,LIVINGSTON
21,141,4.3,KENTUCKY,LOGAN
21,143,5.7,KENTUCKY,LYON
21,145,6.0,KENTUCKY,MCCRACKEN
21,147,6.8,KENTUCKY,MCCREARY
21,149,5.3,KENTUCKY,MCLEAN
21,151,4.2,KENTUCKY,MADISON
21,153,16.0,KENTUCKY,MAGOFFIN
21,155,4.1,KENTUCKY,MARION
21,157,5.8,KENTUCKY,MARSHALL
21,159,7.5,KENTUCKY,MARTIN
21,161,6.1,KENTUCKY,MASON
21,163,5.1,KENTUCKY,MEADE
21,165,8.6,KENTUCKY,MENIFEE
21,167,4.8,KENTUCKY,MERCER
21,169,4.0,KENTUCKY,METCALFE
21,171,3.8,KENTUCKY,MONROE
21,173,6.5,KENTUCKY,MONTGOMERY
21,175,7.3,KENTUCKY,MORGAN
21,177,6.8,KENTUCKY,MUHLENBERG
21,179,4.3,KENTUCKY,NELSON
21,181,5.5,KENTUCKY,NICHOLAS
21,183,6.2,KENTUCKY,OHIO
21,185,3.4,KENTUCKY,OLDHAM
21,187,4.3,KENTUCKY,OWEN
21,189,8.2,KENTUCKY,OWSLEY
21,191,4.6,KENTUCKY,PENDLETON
21,193,8.1,KENTUCKY,PERRY
21,195,7.6,KENTUCKY,PIKE
21,197,6.5,KENTUCKY,POWELL
21,199,5.5,KENTUCKY,PULASKI
21,201,6.1,KENTUCKY,ROBERTSON
21,203,5.7,KENTUCKY,ROCKCASTLE
21,205,5.7,KENTUCKY,ROWAN
21,207,7.0,KENTUCKY,RUSSELL
21,209,3.6,KENTUCKY,SCOTT
21,211,3.5,KENTUCKY,SHELBY
21,213,4.5,KENTUCKY,SIMPSON
21,215,3.8,KENTUCKY,SPENCER
21,217,4.3,KENTUCKY,TAYLOR
21,219,4.1,KENTUCKY,TODD
21,221,5.6,KENTUCKY,TRIGG
21,223,4.9,KENTUCKY,TRIMBLE
21,225,5.9,KENTUCKY,UNION
21,227,4.0,KENTUCKY,WARREN
21,229,4.1,KENTUCKY,WASHINGTON
21,231,7.6,KENTUCKY,WAYNE
21,233,5.1,KENTUCKY,WEBSTER
21,235,5.7,KENTUCKY,WHITLEY
21,237,9.0,KENTUCKY,WOLFE
21,239,3.2,KENTUCKY,WOODFORD
22,1,5.9,LOUISIANA,ACADIA PARISH
22,3,5.3,LOUISIANA,ALLEN PARISH
22,5,4.3,LOUISIANA,ASCENSION PARISH
22,7,7.3,LOUISIANA,ASSUMPTION PARISH
22,9,6.1,LOUISIANA,AVOYELLES PARISH
22,11,5.3,LOUISIANA,BEAUREGARD PARISH
22,13,6.0,LOUISIANA,BIENVILLE PARISH
22,15,4.5,LOUISIANA,BOSSIER PARISH
22,17,5.8,LOUISIANA,CADDO PARISH
22,19,4.0,LOUISIANA,CALCASIEU PARISH
22,21,5.7,LOUISIANA,CALDWELL PARISH
22,23,3.6,LOUISIANA,CAMERON PARISH
22,25,7.0,LOUISIANA,CATAHOULA PARISH
